ObservationDate,Country.Region,Confirmed,Deaths,Recovered
03/19/2020,Trinidad and Tobago,9,0,0
03/20/2020,Trinidad and Tobago,9,0,0
03/21/2020,Trinidad and Tobago,49,0,1
03/22/2020,Trinidad and Tobago,50,0,1
03/23/2020,Trinidad and Tobago,51,0,0
03/04/2020,Tunisia,1,0,0
03/05/2020,Tunisia,1,0,0
03/06/2020,Tunisia,1,0,0
03/07/2020,Tunisia,1,0,0
03/08/2020,Tunisia,2,0,0
03/09/2020,Tunisia,2,0,0
03/10/2020,Tunisia,5,0,0
03/11/2020,Tunisia,7,0,0
03/12/2020,Tunisia,7,0,0
03/13/2020,Tunisia,16,0,0
03/14/2020,Tunisia,18,0,0
03/15/2020,Tunisia,18,0,0
03/16/2020,Tunisia,20,0,0
03/17/2020,Tunisia,24,0,0
03/18/2020,Tunisia,29,0,0
03/19/2020,Tunisia,39,1,0
03/20/2020,Tunisia,54,1,0
03/21/2020,Tunisia,60,1,0
03/22/2020,Tunisia,75,3,1
03/23/2020,Tunisia,89,3,1
03/11/2020,Turkey,1,0,0
03/12/2020,Turkey,1,0,0
03/13/2020,Turkey,5,0,0
03/14/2020,Turkey,5,0,0
03/15/2020,Turkey,6,0,0
03/16/2020,Turkey,18,0,0
03/17/2020,Turkey,47,1,0
03/18/2020,Turkey,98,1,0
03/19/2020,Turkey,192,3,0
03/20/2020,Turkey,359,4,0
03/21/2020,Turkey,670,9,0
03/22/2020,Turkey,1236,30,0
03/23/2020,Turkey,1529,37,0
03/21/2020,Uganda,1,0,0
03/22/2020,Uganda,1,0,0
03/23/2020,Uganda,9,0,0
01/31/2020,UK,2,0,0
02/01/2020,UK,2,0,0
02/02/2020,UK,2,0,0
02/03/2020,UK,2,0,0
02/04/2020,UK,2,0,0
02/05/2020,UK,2,0,0
02/06/2020,UK,2,0,0
02/07/2020,UK,3,0,0
02/08/2020,UK,3,0,0
02/09/2020,UK,3,0,0
02/10/2020,UK,8,0,0
02/11/2020,UK,8,0,0
02/12/2020,UK,9,0,1
02/13/2020,UK,9,0,1
02/14/2020,UK,9,0,1
02/15/2020,UK,9,0,1
02/16/2020,UK,9,0,8
02/17/2020,UK,9,0,8
02/18/2020,UK,9,0,8
02/19/2020,UK,9,0,8
02/20/2020,UK,9,0,8
02/21/2020,UK,9,0,8
02/22/2020,UK,9,0,8
02/23/2020,UK,9,0,8
02/24/2020,UK,13,0,8
02/25/2020,UK,13,0,8
02/26/2020,UK,13,0,8
02/27/2020,UK,15,0,8
02/28/2020,UK,20,0,8
02/29/2020,UK,23,0,8
03/01/2020,UK,36,0,8
03/02/2020,UK,40,0,8
03/03/2020,UK,51,0,8
03/04/2020,UK,85,0,8
03/05/2020,UK,115,1,8
03/06/2020,UK,163,2,8
03/07/2020,UK,206,2,18
03/08/2020,UK,273,3,18
03/09/2020,UK,321,4,18
03/10/2020,UK,382,6,18
03/11/2020,UK,459,8,19
03/12/2020,UK,459,8,19
03/13/2020,UK,801,8,19
03/14/2020,UK,1143,21,19
03/15/2020,UK,1144,21,19
03/16/2020,UK,1551,56,21
03/17/2020,UK,1960,56,53
03/18/2020,UK,2642,72,67
03/19/2020,UK,2716,138,67
03/20/2020,UK,4014,178,67
03/21/2020,UK,5067,234,67
03/22/2020,UK,5741,282,67
03/23/2020,UK,6726,336,140
03/03/2020,Ukraine,1,0,0
03/04/2020,Ukraine,1,0,0
03/05/2020,Ukraine,1,0,0
03/06/2020,Ukraine,1,0,0
03/07/2020,Ukraine,1,0,0
03/08/2020,Ukraine,1,0,0
03/09/2020,Ukraine,1,0,0
03/10/2020,Ukraine,1,0,0
03/11/2020,Ukraine,1,0,0
03/12/2020,Ukraine,1,0,0
03/13/2020,Ukraine,3,1,0
03/14/2020,Ukraine,3,1,0
03/15/2020,Ukraine,3,1,0
03/16/2020,Ukraine,7,1,0
03/17/2020,Ukraine,14,2,0
03/18/2020,Ukraine,14,2,0
03/19/2020,Ukraine,16,2,0
03/20/2020,Ukraine,29,3,0
03/21/2020,Ukraine,47,3,1
03/22/2020,Ukraine,73,3,1
03/23/2020,Ukraine,73,3,1
01/29/2020,United Arab Emirates,4,0,0
01/30/2020,United Arab Emirates,4,0,0
01/31/2020,United Arab Emirates,4,0,0
02/01/2020,United Arab Emirates,4,0,0
02/02/2020,United Arab Emirates,5,0,0
02/03/2020,United Arab Emirates,5,0,0
02/04/2020,United Arab Emirates,5,0,0
02/05/2020,United Arab Emirates,5,0,0
02/06/2020,United Arab Emirates,5,0,0
02/07/2020,United Arab Emirates,5,0,0
02/08/2020,United Arab Emirates,7,0,0
02/09/2020,United Arab Emirates,7,0,0
02/10/2020,United Arab Emirates,8,0,0
02/11/2020,United Arab Emirates,8,0,0
02/12/2020,United Arab Emirates,8,0,1
02/13/2020,United Arab Emirates,8,0,1
02/14/2020,United Arab Emirates,8,0,1
02/15/2020,United Arab Emirates,8,0,3
02/16/2020,United Arab Emirates,9,0,4
02/17/2020,United Arab Emirates,9,0,4
02/18/2020,United Arab Emirates,9,0,4
02/19/2020,United Arab Emirates,9,0,4
02/20/2020,United Arab Emirates,9,0,4
02/21/2020,United Arab Emirates,9,0,4
02/22/2020,United Arab Emirates,13,0,4
02/23/2020,United Arab Emirates,13,0,4
02/24/2020,United Arab Emirates,13,0,4
02/25/2020,United Arab Emirates,13,0,4
02/26/2020,United Arab Emirates,13,0,4
02/27/2020,United Arab Emirates,13,0,4
02/28/2020,United Arab Emirates,19,0,5
02/29/2020,United Arab Emirates,21,0,5
03/01/2020,United Arab Emirates,21,0,5
03/02/2020,United Arab Emirates,21,0,5
03/03/2020,United Arab Emirates,27,0,5
03/04/2020,United Arab Emirates,27,0,5
03/05/2020,United Arab Emirates,29,0,5
03/06/2020,United Arab Emirates,29,0,5
03/07/2020,United Arab Emirates,45,0,7
03/08/2020,United Arab Emirates,45,0,7
03/09/2020,United Arab Emirates,45,0,7
03/10/2020,United Arab Emirates,74,0,12
03/11/2020,United Arab Emirates,74,0,17
03/12/2020,United Arab Emirates,85,0,17
03/13/2020,United Arab Emirates,85,0,17
03/14/2020,United Arab Emirates,85,0,17
03/15/2020,United Arab Emirates,98,0,23
03/16/2020,United Arab Emirates,98,0,23
03/17/2020,United Arab Emirates,98,0,23
03/18/2020,United Arab Emirates,113,0,26
03/19/2020,United Arab Emirates,140,0,31
03/20/2020,United Arab Emirates,140,2,31
03/21/2020,United Arab Emirates,153,2,38
03/22/2020,United Arab Emirates,153,2,38
03/23/2020,United Arab Emirates,198,2,41
03/14/2020,Uruguay,4,0,0
03/15/2020,Uruguay,4,0,0
03/16/2020,Uruguay,8,0,0
03/17/2020,Uruguay,29,0,0
03/18/2020,Uruguay,50,0,0
03/19/2020,Uruguay,79,0,0
03/20/2020,Uruguay,94,0,0
03/21/2020,Uruguay,110,0,0
03/22/2020,Uruguay,135,0,0
03/23/2020,Uruguay,158,0,0
01/22/2020,US,1,0,0
01/23/2020,US,1,0,0
01/24/2020,US,2,0,0
01/25/2020,US,2,0,0
01/26/2020,US,5,0,0
01/27/2020,US,5,0,0
01/28/2020,US,5,0,0
01/29/2020,US,5,0,0
01/30/2020,US,5,0,0
01/31/2020,US,6,0,0
02/01/2020,US,8,0,0
02/02/2020,US,8,0,0
02/03/2020,US,11,0,0
02/04/2020,US,11,0,0
02/05/2020,US,12,0,0
02/06/2020,US,12,0,0
02/07/2020,US,12,0,0
02/08/2020,US,12,0,0
02/09/2020,US,12,0,3
02/10/2020,US,12,0,3
02/11/2020,US,13,0,3
02/12/2020,US,13,0,3
02/13/2020,US,15,0,3
02/14/2020,US,15,0,3
02/15/2020,US,15,0,3
02/16/2020,US,15,0,3
02/17/2020,US,15,0,3
02/18/2020,US,15,0,3
02/19/2020,US,15,0,3
02/20/2020,US,15,0,3
02/21/2020,US,35,0,5
02/22/2020,US,35,0,5
02/23/2020,US,35,0,5
02/24/2020,US,53,0,5
02/25/2020,US,53,0,6
02/26/2020,US,59,0,6
02/27/2020,US,60,0,6
02/28/2020,US,62,0,7
02/29/2020,US,70,1,7
03/01/2020,US,76,1,7
03/02/2020,US,101,6,7
03/03/2020,US,122,7,8
03/04/2020,US,153,11,8
03/05/2020,US,221,12,8
03/06/2020,US,278,14,8
03/07/2020,US,417,17,8
03/08/2020,US,537,21,8
03/09/2020,US,605,22,8
03/10/2020,US,959,28,8
03/11/2020,US,1281,36,8
03/12/2020,US,1663,40,12
03/13/2020,US,2179,47,12
03/14/2020,US,2726,54,12
03/15/2020,US,3499,63,12
03/16/2020,US,4632,85,17
03/17/2020,US,6421,108,17
03/18/2020,US,7786,118,106
03/19/2020,US,13680,200,108
03/20/2020,US,19101,244,147
03/21/2020,US,25493,307,171
03/22/2020,US,33276,417,178
03/23/2020,US,43667,552,0
03/15/2020,Uzbekistan,1,0,0
03/16/2020,Uzbekistan,6,0,0
03/17/2020,Uzbekistan,10,0,0
03/18/2020,Uzbekistan,15,0,0
03/19/2020,Uzbekistan,23,0,0
03/20/2020,Uzbekistan,33,0,0
03/21/2020,Uzbekistan,43,0,0
03/22/2020,Uzbekistan,43,0,0
03/23/2020,Uzbekistan,46,0,0
03/06/2020,Vatican City,1,0,0
03/07/2020,Vatican City,1,0,0
03/08/2020,Vatican City,1,0,0
03/09/2020,Vatican City,1,0,0
03/14/2020,Venezuela,2,0,0
03/15/2020,Venezuela,10,0,0
03/16/2020,Venezuela,17,0,0
03/17/2020,Venezuela,33,0,0
03/18/2020,Venezuela,36,0,0
03/19/2020,Venezuela,42,0,0
03/20/2020,Venezuela,42,0,0
03/21/2020,Venezuela,70,0,0
03/22/2020,Venezuela,70,0,15
03/23/2020,Venezuela,77,0,15
01/23/2020,Vietnam,2,0,0
01/24/2020,Vietnam,2,0,0
01/25/2020,Vietnam,2,0,0
01/26/2020,Vietnam,2,0,0
01/27/2020,Vietnam,2,0,0
01/28/2020,Vietnam,2,0,0
01/29/2020,Vietnam,2,0,0
01/30/2020,Vietnam,2,0,0
01/31/2020,Vietnam,2,0,0
02/01/2020,Vietnam,6,0,1
02/02/2020,Vietnam,6,0,1
02/03/2020,Vietnam,8,0,1
02/04/2020,Vietnam,8,0,1
02/05/2020,Vietnam,8,0,1
02/06/2020,Vietnam,10,0,1
02/07/2020,Vietnam,10,0,1
02/08/2020,Vietnam,13,0,1
02/09/2020,Vietnam,13,0,1
02/10/2020,Vietnam,14,0,1
02/11/2020,Vietnam,15,0,6
02/12/2020,Vietnam,15,0,6
02/13/2020,Vietnam,16,0,7
02/14/2020,Vietnam,16,0,7
02/15/2020,Vietnam,16,0,7
02/16/2020,Vietnam,16,0,7
02/17/2020,Vietnam,16,0,7
02/18/2020,Vietnam,16,0,7
02/19/2020,Vietnam,16,0,7
02/20/2020,Vietnam,16,0,7
02/21/2020,Vietnam,16,0,14
02/22/2020,Vietnam,16,0,14
02/23/2020,Vietnam,16,0,14
02/24/2020,Vietnam,16,0,14
02/25/2020,Vietnam,16,0,16
02/26/2020,Vietnam,16,0,16
02/27/2020,Vietnam,16,0,16
02/28/2020,Vietnam,16,0,16
02/29/2020,Vietnam,16,0,16
03/01/2020,Vietnam,16,0,16
03/02/2020,Vietnam,16,0,16
03/03/2020,Vietnam,16,0,16
03/04/2020,Vietnam,16,0,16
03/05/2020,Vietnam,16,0,16
03/06/2020,Vietnam,16,0,16
03/07/2020,Vietnam,18,0,16
03/08/2020,Vietnam,30,0,16
03/09/2020,Vietnam,30,0,16
03/10/2020,Vietnam,31,0,16
03/11/2020,Vietnam,38,0,16
03/12/2020,Vietnam,39,0,16
03/13/2020,Vietnam,47,0,16
03/14/2020,Vietnam,53,0,16
03/15/2020,Vietnam,56,0,16
03/16/2020,Vietnam,61,0,16
03/17/2020,Vietnam,66,0,16
03/18/2020,Vietnam,75,0,16
03/19/2020,Vietnam,85,0,16
03/20/2020,Vietnam,91,0,16
03/21/2020,Vietnam,94,0,17
03/22/2020,Vietnam,113,0,17
03/23/2020,Vietnam,123,0,17
03/18/2020,Zambia,2,0,0
03/19/2020,Zambia,2,0,0
03/20/2020,Zambia,2,0,0
03/21/2020,Zambia,2,0,0
03/22/2020,Zambia,3,0,0
03/23/2020,Zambia,3,0,0
03/20/2020,Zimbabwe,1,0,0
03/21/2020,Zimbabwe,3,0,0
03/22/2020,Zimbabwe,3,0,0
03/23/2020,Zimbabwe,3,1,0
